route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,final_departure_time,final_stop_id,shape_dist_traveled,first_arrival_time,duration,route_short_name,next_arrival_time,time_waiting,is_port_authority_stop,is_incomplete_100th,is_incomplete_99th,is_incomplete_95th,is_incomplete_90th
45,1,7914,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY001,584,0 days 07:23:00,43274,21.8258,0 days 06:20:00,0 days 01:03:00,160,0 days 07:50:00,0 days 00:27:00,1,1.0,1.0,1.0,1.0
45,1,7917,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY001,584,0 days 10:54:00,43274,21.8258,0 days 09:35:00,0 days 01:19:00,160,0 days 11:15:00,0 days 00:21:00,1,1.0,1.0,1.0,1.0
45,1,7920,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY001,584,0 days 14:09:00,43274,21.8258,0 days 12:50:00,0 days 01:19:00,160,0 days 14:30:00,0 days 00:21:00,1,1.0,1.0,1.0,1.0
45,2,7946,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY001,586,0 days 07:21:00,43274,21.8258,0 days 06:20:00,0 days 01:01:00,160,0 days 07:50:00,0 days 00:29:00,1,1.0,1.0,1.0,1.0
45,4,7970,160 NEW YORK,0,160WY001,588,0 days 05:49:00,43274,20.3218,0 days 04:58:00,0 days 00:51:00,160,0 days 07:05:00,0 days 01:16:00,1,1.0,1.0,1.0,1.0
45,4,7979,160 NEW YORK,0,160WY001,588,0 days 08:05:00,43274,20.3218,0 days 07:05:00,0 days 01:00:00,160,,,1,1.0,1.0,1.0,1.0
45,5,8037,160 NEW YORK,0,160WY001,593,0 days 05:49:00,43274,20.3218,0 days 04:58:00,0 days 00:51:00,160,0 days 07:05:00,0 days 01:16:00,1,1.0,1.0,1.0,1.0
45,5,8046,160 NEW YORK,0,160WY001,593,0 days 08:05:00,43274,20.3218,0 days 07:05:00,0 days 01:00:00,160,,,1,1.0,1.0,1.0,1.0
45,1,7915,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY002,584,0 days 08:28:00,43274,21.8258,0 days 07:25:00,0 days 01:03:00,160,0 days 09:00:00,0 days 00:32:00,1,1.0,1.0,1.0,1.0
45,1,7918,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY002,584,0 days 11:59:00,43274,21.8258,0 days 10:40:00,0 days 01:19:00,160,0 days 12:20:00,0 days 00:21:00,1,1.0,1.0,1.0,1.0
45,1,7921,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY002,584,0 days 15:11:00,43274,21.8258,0 days 13:50:00,0 days 01:21:00,160,,,1,1.0,1.0,1.0,1.0
45,2,7947,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY002,586,0 days 08:26:00,43274,21.8258,0 days 07:25:00,0 days 01:01:00,160,0 days 09:00:00,0 days 00:34:00,1,1.0,1.0,1.0,1.0
50,4,9204,164X NEW YORK EXPRESS,0,160WY002,749,0 days 06:16:00,43274,28.5646,0 days 05:25:00,0 days 00:51:00,164,0 days 07:25:00,0 days 01:09:00,1,1.0,1.0,1.0,1.0
45,4,7981,160 NEW YORK,0,160WY002,588,0 days 08:25:00,43274,20.3218,0 days 07:25:00,0 days 01:00:00,160,0 days 09:57:00,0 days 01:32:00,1,1.0,1.0,1.0,1.0
74,4,13758,198 NEW YORK VIA WAYNE TRN CTR WILLOWBROOK,0,160WY002,1242,0 days 10:54:00,43274,29.0411,0 days 09:57:00,0 days 00:57:00,198,,,1,1.0,1.0,1.0,1.0
50,5,9268,164X NEW YORK EXPRESS,0,160WY002,757,0 days 06:16:00,43274,28.5646,0 days 05:25:00,0 days 00:51:00,164,0 days 07:25:00,0 days 01:09:00,1,1.0,1.0,1.0,1.0
45,5,8048,160 NEW YORK,0,160WY002,593,0 days 08:25:00,43274,20.3218,0 days 07:25:00,0 days 01:00:00,160,0 days 09:57:00,0 days 01:32:00,1,1.0,1.0,1.0,1.0
74,5,13776,198 NEW YORK VIA WAYNE TRN CTR WILLOWBROOK,0,160WY002,1244,0 days 10:54:00,43274,29.0411,0 days 09:57:00,0 days 00:57:00,198,,,1,1.0,1.0,1.0,1.0
45,1,7916,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY003,584,0 days 09:46:00,43274,21.8258,0 days 08:30:00,0 days 01:16:00,160,0 days 10:10:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
45,1,7919,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY003,584,0 days 13:04:00,43274,21.8258,0 days 11:45:00,0 days 01:19:00,160,0 days 13:25:00,0 days 00:21:00,1,1.0,1.0,1.0,1.0
45,1,7922,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY003,584,0 days 16:21:00,43274,21.8258,0 days 14:55:00,0 days 01:26:00,160,,,1,1.0,1.0,1.0,1.0
45,2,7948,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY003,586,0 days 09:37:00,43274,21.8258,0 days 08:30:00,0 days 01:07:00,160,0 days 10:10:00,0 days 00:33:00,1,1.0,1.0,1.0,1.0
50,4,9205,164X NEW YORK EXPRESS,0,160WY003,749,0 days 06:39:00,43274,28.5646,0 days 05:45:00,0 days 00:54:00,164,0 days 07:50:00,0 days 01:11:00,1,1.0,1.0,1.0,1.0
45,4,7983,160 NEW YORK,0,160WY003,588,0 days 08:50:00,43274,20.3218,0 days 07:50:00,0 days 01:00:00,160,,,1,1.0,1.0,1.0,1.0
50,5,9269,164X NEW YORK EXPRESS,0,160WY003,757,0 days 06:39:00,43274,28.5646,0 days 05:45:00,0 days 00:54:00,164,0 days 07:50:00,0 days 01:11:00,1,1.0,1.0,1.0,1.0
45,5,8050,160 NEW YORK,0,160WY003,593,0 days 08:50:00,43274,20.3218,0 days 07:50:00,0 days 01:00:00,160,,,1,1.0,1.0,1.0,1.0
45,1,7924,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,584,0 days 18:28:00,43274,21.8258,0 days 17:10:00,0 days 01:18:00,160,0 days 18:50:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
45,1,7927,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,584,0 days 21:31:00,43274,21.8258,0 days 20:25:00,0 days 01:06:00,160,0 days 22:05:00,0 days 00:34:00,1,1.0,1.0,1.0,1.0
45,2,7949,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,586,0 days 10:44:00,43274,21.8258,0 days 09:35:00,0 days 01:09:00,160,0 days 11:15:00,0 days 00:31:00,1,1.0,1.0,1.0,1.0
45,2,7952,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,586,0 days 13:59:00,43274,21.8258,0 days 12:50:00,0 days 01:09:00,160,0 days 14:30:00,0 days 00:31:00,1,1.0,1.0,1.0,1.0
45,2,7955,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,586,0 days 17:31:00,43274,21.8258,0 days 16:05:00,0 days 01:26:00,160,0 days 17:45:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
45,4,7972,160 NEW YORK,0,160WY004,588,0 days 06:29:00,43274,20.3218,0 days 05:38:00,0 days 00:51:00,160,0 days 07:37:00,0 days 01:08:00,1,1.0,1.0,1.0,1.0
45,4,7982,160 NEW YORK,0,160WY004,588,0 days 08:37:00,43274,20.3218,0 days 07:37:00,0 days 01:00:00,160,0 days 09:10:00,0 days 00:33:00,1,1.0,1.0,1.0,1.0
45,4,7988,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,589,0 days 11:44:00,43274,21.8258,0 days 10:35:00,0 days 01:09:00,160,,,1,1.0,1.0,1.0,1.0
45,5,8039,160 NEW YORK,0,160WY004,593,0 days 06:29:00,43274,20.3218,0 days 05:38:00,0 days 00:51:00,160,0 days 07:37:00,0 days 01:08:00,1,1.0,1.0,1.0,1.0
45,5,8049,160 NEW YORK,0,160WY004,593,0 days 08:37:00,43274,20.3218,0 days 07:37:00,0 days 01:00:00,160,0 days 09:10:00,0 days 00:33:00,1,1.0,1.0,1.0,1.0
45,5,8055,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY004,594,0 days 11:44:00,43274,21.8258,0 days 10:35:00,0 days 01:09:00,160,,,1,1.0,1.0,1.0,1.0
45,1,7925,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY005,584,0 days 19:30:00,43274,21.8258,0 days 18:15:00,0 days 01:15:00,160,0 days 19:55:00,0 days 00:25:00,1,1.0,1.0,1.0,1.0
45,1,7928,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY005,584,0 days 22:33:00,43274,21.8258,0 days 21:30:00,0 days 01:03:00,160,0 days 23:10:00,0 days 00:37:00,1,1.0,1.0,1.0,1.0
45,2,7950,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY005,586,0 days 11:49:00,43274,21.8258,0 days 10:40:00,0 days 01:09:00,160,0 days 12:20:00,0 days 00:31:00,1,1.0,1.0,1.0,1.0
45,2,7953,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY005,586,0 days 15:06:00,43274,21.8258,0 days 13:55:00,0 days 01:11:00,160,0 days 15:35:00,0 days 00:29:00,1,1.0,1.0,1.0,1.0
45,2,7956,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY005,586,0 days 18:26:00,43274,21.8258,0 days 17:10:00,0 days 01:16:00,160,0 days 18:50:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
75,3,13801,199 NEW YORK VIA NUTLEY,0,160WY005,1248,0 days 06:34:00,43274,14.6328,0 days 05:50:00,0 days 00:44:00,199,,,1,1.0,1.0,1.0,1.0
45,4,7985,160 NEW YORK,0,160WY005,588,0 days 09:30:00,43274,20.3218,0 days 08:25:00,0 days 01:05:00,160,,,1,1.0,1.0,1.0,1.0
45,5,8052,160 NEW YORK,0,160WY005,593,0 days 09:30:00,43274,20.3218,0 days 08:25:00,0 days 01:05:00,160,,,1,1.0,1.0,1.0,1.0
45,1,7923,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY006,584,0 days 17:27:00,43274,21.8258,0 days 16:00:00,0 days 01:27:00,160,0 days 17:45:00,0 days 00:18:00,1,1.0,1.0,1.0,1.0
45,1,7926,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY006,584,0 days 20:35:00,43274,21.8258,0 days 19:20:00,0 days 01:15:00,160,0 days 21:00:00,0 days 00:25:00,1,1.0,1.0,1.0,1.0
45,1,7929,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY006,584,0 days 23:43:00,43274,21.8258,0 days 22:40:00,0 days 01:03:00,160,1 days 00:15:00,0 days 00:32:00,1,1.0,1.0,1.0,1.0
45,2,7951,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY006,586,0 days 12:54:00,43274,21.8258,0 days 11:45:00,0 days 01:09:00,160,0 days 13:25:00,0 days 00:31:00,1,1.0,1.0,1.0,1.0
45,2,7954,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY006,586,0 days 16:26:00,43274,21.8258,0 days 15:00:00,0 days 01:26:00,160,0 days 16:40:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
45,2,7957,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY006,586,0 days 19:31:00,43274,21.8258,0 days 18:15:00,0 days 01:16:00,160,0 days 19:55:00,0 days 00:24:00,1,1.0,1.0,1.0,1.0
75,3,13808,199 NEW YORK VIA NUTLEY,0,160WY006,1248,0 days 08:09:00,43274,14.6328,0 days 07:23:00,0 days 00:46:00,199,,,1,1.0,1.0,1.0,1.0
45,4,7973,160 NEW YORK,0,160WY006,588,0 days 06:48:00,43274,20.3218,0 days 05:53:00,0 days 00:55:00,160,,,1,1.0,1.0,1.0,1.0
45,5,8040,160 NEW YORK,0,160WY006,593,0 days 06:48:00,43274,20.3218,0 days 05:53:00,0 days 00:55:00,160,,,1,1.0,1.0,1.0,1.0
45,4,7974,160 NEW YORK,0,160WY007,588,0 days 07:05:00,43274,20.3218,0 days 06:08:00,0 days 00:57:00,160,0 days 07:40:00,0 days 00:35:00,1,1.0,1.0,1.0,0.0
45,4,7987,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY007,589,0 days 10:44:00,43274,21.8258,0 days 09:35:00,0 days 01:09:00,160,0 days 11:10:00,0 days 00:26:00,1,1.0,1.0,1.0,0.0
45,4,7990,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY007,589,0 days 13:44:00,43274,21.8258,0 days 12:35:00,0 days 01:09:00,160,,,1,1.0,1.0,1.0,0.0
45,5,8041,160 NEW YORK,0,160WY007,593,0 days 07:05:00,43274,20.3218,0 days 06:08:00,0 days 00:57:00,160,0 days 07:40:00,0 days 00:35:00,1,1.0,1.0,1.0,0.0
45,5,8054,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY007,594,0 days 10:44:00,43274,21.8258,0 days 09:35:00,0 days 01:09:00,160,0 days 11:10:00,0 days 00:26:00,1,1.0,1.0,1.0,0.0
45,5,8057,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY007,594,0 days 13:44:00,43274,21.8258,0 days 12:35:00,0 days 01:09:00,160,,,1,1.0,1.0,1.0,0.0
35,3,6245,145 NEW YORK EXPRESS,0,160WY008,483,0 days 07:10:00,43274,27.1434,0 days 06:16:00,0 days 00:54:00,145,,,1,0.0,0.0,0.0,0.0
45,4,7984,160 NEW YORK,0,160WY008,588,0 days 09:06:00,43274,20.3218,0 days 08:05:00,0 days 01:01:00,160,,,1,0.0,0.0,0.0,0.0
45,5,8051,160 NEW YORK,0,160WY008,593,0 days 09:06:00,43274,20.3218,0 days 08:05:00,0 days 01:01:00,160,,,1,0.0,0.0,0.0,0.0
35,3,6250,145 NEW YORK EXPRESS,0,160WY009,483,0 days 09:30:00,43274,27.1434,0 days 08:41:00,0 days 00:49:00,145,,,1,0.0,0.0,0.0,0.0
45,4,7975,160 NEW YORK,0,160WY009,588,0 days 07:20:00,43274,20.3218,0 days 06:21:00,0 days 00:59:00,160,,,1,0.0,0.0,0.0,0.0
45,5,8042,160 NEW YORK,0,160WY009,593,0 days 07:20:00,43274,20.3218,0 days 06:21:00,0 days 00:59:00,160,,,1,0.0,0.0,0.0,0.0
45,4,7976,160 NEW YORK,0,160WY010,588,0 days 07:33:00,43274,20.3218,0 days 06:33:00,0 days 01:00:00,160,0 days 08:50:00,0 days 01:17:00,1,1.0,1.0,1.0,0.0
45,4,7986,160 NEW YORK,0,160WY010,588,0 days 09:56:00,43274,20.3218,0 days 08:50:00,0 days 01:06:00,160,0 days 10:10:00,0 days 00:14:00,1,1.0,1.0,1.0,0.0
45,4,7989,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY010,589,0 days 12:44:00,43274,21.8258,0 days 11:35:00,0 days 01:09:00,160,0 days 13:10:00,0 days 00:26:00,1,1.0,1.0,1.0,0.0
45,5,8043,160 NEW YORK,0,160WY010,593,0 days 07:33:00,43274,20.3218,0 days 06:33:00,0 days 01:00:00,160,0 days 08:50:00,0 days 01:17:00,1,1.0,1.0,1.0,0.0
45,5,8053,160 NEW YORK,0,160WY010,593,0 days 09:56:00,43274,20.3218,0 days 08:50:00,0 days 01:06:00,160,0 days 10:10:00,0 days 00:14:00,1,1.0,1.0,1.0,0.0
45,5,8056,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY010,594,0 days 12:44:00,43274,21.8258,0 days 11:35:00,0 days 01:09:00,160,0 days 13:10:00,0 days 00:26:00,1,1.0,1.0,1.0,0.0
45,4,7977,160 NEW YORK,0,160WY011,588,0 days 07:45:00,43274,20.3218,0 days 06:45:00,0 days 01:00:00,160,0 days 08:20:00,0 days 00:35:00,1,0.0,0.0,0.0,0.0
45,5,8044,160 NEW YORK,0,160WY011,593,0 days 07:45:00,43274,20.3218,0 days 06:45:00,0 days 01:00:00,160,0 days 08:20:00,0 days 00:35:00,1,0.0,0.0,0.0,0.0
45,4,7978,160 NEW YORK,0,160WY012,588,0 days 07:55:00,43274,20.3218,0 days 06:55:00,0 days 01:00:00,160,,,1,0.0,0.0,0.0,0.0
45,5,8045,160 NEW YORK,0,160WY012,593,0 days 07:55:00,43274,20.3218,0 days 06:55:00,0 days 01:00:00,160,,,1,0.0,0.0,0.0,0.0
45,4,7980,160 NEW YORK,0,160WY013,588,0 days 08:15:00,43274,20.3218,0 days 07:15:00,0 days 01:00:00,160,,,1,0.0,0.0,0.0,0.0
45,5,8047,160 NEW YORK,0,160WY013,593,0 days 08:15:00,43274,20.3218,0 days 07:15:00,0 days 01:00:00,160,,,1,0.0,0.0,0.0,0.0
45,4,7991,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY014,589,0 days 14:44:00,43274,21.8258,0 days 13:35:00,0 days 01:09:00,160,0 days 16:00:00,0 days 01:16:00,1,0.0,0.0,0.0,0.0
63,4,12605,190 NEW YORK VIA SECAUCUS,0,160WY014,1055,0 days 16:57:00,43274,14.4178,0 days 16:00:00,0 days 00:57:00,190,0 days 17:22:00,0 days 00:25:00,1,0.0,0.0,0.0,0.0
45,5,8058,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY014,594,0 days 14:44:00,43274,21.8258,0 days 13:35:00,0 days 01:09:00,160,0 days 16:00:00,0 days 01:16:00,1,0.0,0.0,0.0,0.0
63,5,12852,190 NEW YORK VIA SECAUCUS,0,160WY014,1095,0 days 16:57:00,43274,14.4178,0 days 16:00:00,0 days 00:57:00,190,0 days 17:22:00,0 days 00:25:00,1,0.0,0.0,0.0,0.0
45,4,7995,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY015,589,0 days 17:29:00,43274,21.8258,0 days 16:05:00,0 days 01:24:00,160,0 days 17:51:00,0 days 00:22:00,1,0.0,0.0,0.0,0.0
45,5,8062,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY015,594,0 days 17:29:00,43274,21.8258,0 days 16:05:00,0 days 01:24:00,160,0 days 17:51:00,0 days 00:22:00,1,0.0,0.0,0.0,0.0
45,4,7996,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY016,589,0 days 17:59:00,43274,21.8258,0 days 16:35:00,0 days 01:24:00,160,0 days 18:20:00,0 days 00:21:00,1,1.0,1.0,1.0,0.0
45,4,8001,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY016,589,0 days 20:46:00,43274,21.8258,0 days 19:35:00,0 days 01:11:00,160,0 days 21:00:00,0 days 00:14:00,1,1.0,1.0,1.0,0.0
45,5,8063,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY016,594,0 days 17:59:00,43274,21.8258,0 days 16:35:00,0 days 01:24:00,160,0 days 18:20:00,0 days 00:21:00,1,1.0,1.0,1.0,0.0
45,5,8068,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY016,594,0 days 20:46:00,43274,21.8258,0 days 19:35:00,0 days 01:11:00,160,0 days 21:00:00,0 days 00:14:00,1,1.0,1.0,1.0,0.0
45,4,7992,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY017,589,0 days 15:50:00,43274,21.8258,0 days 14:35:00,0 days 01:15:00,160,0 days 16:15:00,0 days 00:25:00,1,1.0,0.0,0.0,0.0
45,4,7999,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY017,589,0 days 19:16:00,43274,21.8258,0 days 18:05:00,0 days 01:11:00,160,0 days 20:00:00,0 days 00:44:00,1,1.0,0.0,0.0,0.0
45,5,8059,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY017,594,0 days 15:50:00,43274,21.8258,0 days 14:35:00,0 days 01:15:00,160,0 days 16:15:00,0 days 00:25:00,1,1.0,0.0,0.0,0.0
45,5,8066,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY017,594,0 days 19:16:00,43274,21.8258,0 days 18:05:00,0 days 01:11:00,160,0 days 20:00:00,0 days 00:44:00,1,1.0,0.0,0.0,0.0
45,4,7997,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY018,589,0 days 18:24:00,43274,21.8258,0 days 17:05:00,0 days 01:19:00,160,0 days 18:40:00,0 days 00:16:00,1,1.0,0.0,0.0,0.0
45,4,7993,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY019,589,0 days 16:25:00,43274,21.8258,0 days 15:05:00,0 days 01:20:00,160,0 days 16:55:00,0 days 00:30:00,1,0.0,0.0,0.0,0.0
45,5,8060,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY019,594,0 days 16:25:00,43274,21.8258,0 days 15:05:00,0 days 01:20:00,160,0 days 16:55:00,0 days 00:30:00,1,0.0,0.0,0.0,0.0
45,4,7994,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY020,589,0 days 16:59:00,43274,21.8258,0 days 15:35:00,0 days 01:24:00,160,0 days 17:12:00,0 days 00:13:00,1,1.0,1.0,1.0,1.0
45,4,8000,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY020,589,0 days 19:56:00,43274,21.8258,0 days 18:45:00,0 days 01:11:00,160,0 days 20:30:00,0 days 00:34:00,1,1.0,1.0,1.0,1.0
45,4,8003,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY020,589,0 days 22:40:00,43274,21.8258,0 days 21:40:00,0 days 01:00:00,160,0 days 23:00:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
45,5,8061,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY020,594,0 days 16:59:00,43274,21.8258,0 days 15:35:00,0 days 01:24:00,160,0 days 17:12:00,0 days 00:13:00,1,1.0,1.0,1.0,1.0
45,5,8067,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY020,594,0 days 19:56:00,43274,21.8258,0 days 18:45:00,0 days 01:11:00,160,0 days 20:30:00,0 days 00:34:00,1,1.0,1.0,1.0,1.0
45,5,8070,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY020,594,0 days 22:40:00,43274,21.8258,0 days 21:40:00,0 days 01:00:00,160,0 days 23:00:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
45,4,7998,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY022,589,0 days 18:51:00,43274,21.8258,0 days 17:35:00,0 days 01:16:00,160,0 days 19:30:00,0 days 00:39:00,1,1.0,1.0,1.0,0.0
45,4,8002,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY022,589,0 days 21:43:00,43274,21.8258,0 days 20:40:00,0 days 01:03:00,160,0 days 22:00:00,0 days 00:17:00,1,1.0,1.0,1.0,0.0
45,5,8065,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY022,594,0 days 18:51:00,43274,21.8258,0 days 17:35:00,0 days 01:16:00,160,0 days 19:30:00,0 days 00:39:00,1,1.0,1.0,1.0,0.0
45,5,8069,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY022,594,0 days 21:43:00,43274,21.8258,0 days 20:40:00,0 days 01:03:00,160,0 days 22:00:00,0 days 00:17:00,1,1.0,1.0,1.0,0.0
45,4,8004,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY023,589,0 days 23:50:00,43274,21.8258,0 days 22:50:00,0 days 01:00:00,160,1 days 00:10:00,0 days 00:20:00,1,1.0,1.0,0.0,0.0
45,5,8071,160 NEW YORK VIA MEADOWLANDS & UNION CITY,0,160WY023,594,0 days 23:50:00,43274,21.8258,0 days 22:50:00,0 days 01:00:00,160,1 days 00:10:00,0 days 00:20:00,1,1.0,1.0,0.0,0.0
46,1,8122,161 NEW YORK,0,161WY001,599,0 days 05:57:00,43274,20.9816,0 days 05:04:00,0 days 00:53:00,161,0 days 06:20:00,0 days 00:23:00,1,1.0,1.0,1.0,1.0
46,1,8126,161 NEW YORK,0,161WY001,599,0 days 08:29:00,43274,20.9816,0 days 07:30:00,0 days 00:59:00,161,0 days 09:00:00,0 days 00:31:00,1,1.0,1.0,1.0,1.0
46,1,8129,161 NEW YORK,0,161WY001,599,0 days 11:38:00,43274,20.9816,0 days 10:23:00,0 days 01:15:00,161,0 days 12:00:00,0 days 00:22:00,1,1.0,1.0,1.0,1.0
46,2,8187,161 NEW YORK,0,161WY001,605,0 days 06:40:00,43274,20.9816,0 days 05:50:00,0 days 00:50:00,161,0 days 07:00:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
46,2,8176,161 NEW YORK VIA UNION CITY,0,161WY001,604,0 days 09:04:00,43274,21.0008,0 days 08:03:00,0 days 01:01:00,161,0 days 09:20:00,0 days 00:16:00,1,1.0,1.0,1.0,1.0
46,2,8178,161 NEW YORK VIA UNION CITY,0,161WY001,604,0 days 12:11:00,43274,21.0008,0 days 10:55:00,0 days 01:16:00,161,0 days 12:20:00,0 days 00:09:00,1,1.0,1.0,1.0,1.0
46,4,8266,161 NEW YORK,0,161WY001,610,0 days 05:08:00,43274,20.9816,0 days 04:14:00,0 days 00:54:00,161,0 days 05:20:00,0 days 00:12:00,1,1.0,1.0,1.0,1.0
46,4,8279,161 NEW YORK,0,161WY001,610,0 days 07:41:00,43274,20.9816,0 days 06:31:00,0 days 01:10:00,161,0 days 07:55:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
46,4,8232,161 NEW YORK VIA UNION CITY,0,161WY001,609,0 days 11:03:00,43274,21.0008,0 days 09:47:00,0 days 01:16:00,161,,,1,1.0,1.0,1.0,1.0
46,5,8411,161 NEW YORK,0,161WY001,623,0 days 05:08:00,43274,20.9816,0 days 04:14:00,0 days 00:54:00,161,0 days 05:20:00,0 days 00:12:00,1,1.0,1.0,1.0,1.0
46,5,8424,161 NEW YORK,0,161WY001,623,0 days 07:41:00,43274,20.9816,0 days 06:31:00,0 days 01:10:00,161,0 days 07:55:00,0 days 00:14:00,1,1.0,1.0,1.0,1.0
46,5,8377,161 NEW YORK VIA UNION CITY,0,161WY001,622,0 days 11:03:00,43274,21.0008,0 days 09:47:00,0 days 01:16:00,161,,,1,1.0,1.0,1.0,1.0
46,1,8123,161 NEW YORK,0,161WY002,599,0 days 06:19:00,43274,20.9816,0 days 05:24:00,0 days 00:55:00,161,0 days 06:40:00,0 days 00:21:00,1,1.0,1.0,1.0,1.0
46,1,8107,161 NEW YORK VIA UNION CITY,0,161WY002,598,0 days 09:10:00,43274,21.0008,0 days 08:00:00,0 days 01:10:00,161,0 days 09:30:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
46,1,8110,161 NEW YORK VIA UNION CITY,0,161WY002,598,0 days 12:22:00,43274,21.0008,0 days 10:53:00,0 days 01:29:00,161,,,1,1.0,1.0,1.0,1.0
46,2,8175,161 NEW YORK VIA UNION CITY,0,161WY002,604,0 days 07:38:00,43274,21.0008,0 days 06:38:00,0 days 01:00:00,161,0 days 07:50:00,0 days 00:12:00,1,1.0,1.0,1.0,1.0
46,2,8189,161 NEW YORK,0,161WY002,605,0 days 09:47:00,43274,20.9816,0 days 08:44:00,0 days 01:03:00,161,0 days 10:05:00,0 days 00:18:00,1,1.0,1.0,1.0,1.0
46,2,8191,161 NEW YORK,0,161WY002,605,0 days 12:47:00,43274,20.9816,0 days 11:40:00,0 days 01:07:00,161,0 days 13:05:00,0 days 00:18:00,1,1.0,1.0,1.0,1.0
46,4,8269,161 NEW YORK,0,161WY002,610,0 days 05:45:00,43274,20.9816,0 days 04:51:00,0 days 00:54:00,161,0 days 06:05:00,0 days 00:20:00,1,1.0,1.0,1.0,1.0
